Date;Time;DoW;Detector;Direction;Detected
26-11-2007;07:00:00;Mon;D4;S;347
26-11-2007;07:00:00;Mon;D13;N;338
26-11-2007;07:00:00;Mon;D14;N;360
26-11-2007;07:00:00;Mon;D5;N;426
26-11-2007;07:00:00;Mon;D6;S;370
26-11-2007;07:00:00;Mon;D7;N;411
26-11-2007;07:00:00;Mon;D8;S;384
26-11-2007;07:00:00;Mon;D15;S;322
26-11-2007;07:00:00;Mon;D18;N;445
26-11-2007;07:15:00;Mon;D3;S;220
26-11-2007;07:15:00;Mon;D4;S;282
26-11-2007;07:15:00;Mon;D13;N;372
26-11-2007;07:15:00;Mon;D14;N;379
26-11-2007;07:15:00;Mon;D5;N;447
26-11-2007;07:15:00;Mon;D6;S;286
26-11-2007;07:15:00;Mon;D7;N;402
26-11-2007;07:15:00;Mon;D8;S;279
26-11-2007;07:15:00;Mon;D15;S;243
26-11-2007;07:15:00;Mon;D18;N;406
26-11-2007;07:30:00;Mon;D3;S;355
26-11-2007;07:30:00;Mon;D4;S;468
26-11-2007;07:30:00;Mon;D13;N;489
26-11-2007;07:30:00;Mon;D14;N;502
26-11-2007;07:30:00;Mon;D5;N;530
26-11-2007;07:30:00;Mon;D6;S;440
26-11-2007;07:30:00;Mon;D7;N;494
26-11-2007;07:30:00;Mon;D8;S;430
26-11-2007;07:30:00;Mon;D15;S;374
26-11-2007;07:30:00;Mon;D18;N;472
26-11-2007;07:45:00;Mon;D3;S;361
26-11-2007;07:45:00;Mon;D4;S;502
26-11-2007;07:45:00;Mon;D13;N;451
26-11-2007;07:45:00;Mon;D14;N;456
26-11-2007;07:45:00;Mon;D5;N;576
26-11-2007;07:45:00;Mon;D6;S;512
26-11-2007;07:45:00;Mon;D7;N;521
26-11-2007;07:45:00;Mon;D8;S;501
26-11-2007;07:45:00;Mon;D15;S;479
26-11-2007;07:45:00;Mon;D18;N;544
26-11-2007;08:00:00;Mon;D3;S;402
26-11-2007;08:00:00;Mon;D4;S;633
26-11-2007;08:00:00;Mon;D13;N;467
26-11-2007;08:00:00;Mon;D14;N;485
26-11-2007;08:00:00;Mon;D5;N;602
26-11-2007;08:00:00;Mon;D6;S;594
26-11-2007;08:00:00;Mon;D7;N;542
26-11-2007;08:00:00;Mon;D8;S;573
26-11-2007;08:00:00;Mon;D15;S;463
26-11-2007;08:00:00;Mon;D18;N;588
26-11-2007;08:15:00;Mon;D3;S;344
26-11-2007;08:15:00;Mon;D4;S;590
26-11-2007;08:15:00;Mon;D13;N;486
26-11-2007;08:15:00;Mon;D14;N;461
26-11-2007;08:15:00;Mon;D5;N;564
26-11-2007;08:15:00;Mon;D6;S;568
26-11-2007;08:15:00;Mon;D7;N;530
26-11-2007;08:15:00;Mon;D8;S;549
26-11-2007;08:15:00;Mon;D15;S;427
26-11-2007;08:15:00;Mon;D18;N;557
26-11-2007;08:30:00;Mon;D3;S;426
26-11-2007;08:30:00;Mon;D4;S;757
26-11-2007;08:30:00;Mon;D13;N;625
26-11-2007;08:30:00;Mon;D14;N;609
26-11-2007;08:30:00;Mon;D5;N;530
26-11-2007;08:30:00;Mon;D6;S;598
26-11-2007;08:30:00;Mon;D7;N;496
26-11-2007;08:30:00;Mon;D8;S;578
26-11-2007;08:30:00;Mon;D15;S;435
26-11-2007;08:30:00;Mon;D18;N;511
26-11-2007;08:45:00;Mon;D3;S;314
26-11-2007;08:45:00;Mon;D4;S;569
26-11-2007;08:45:00;Mon;D13;N;414
26-11-2007;08:45:00;Mon;D14;N;438
26-11-2007;08:45:00;Mon;D5;N;559
26-11-2007;08:45:00;Mon;D6;S;526
26-11-2007;08:45:00;Mon;D7;N;488
26-11-2007;08:45:00;Mon;D8;S;520
26-11-2007;08:45:00;Mon;D15;S;401
26-11-2007;08:45:00;Mon;D18;N;554
26-11-2007;09:00:00;Mon;D3;S;411
26-11-2007;09:00:00;Mon;D4;S;726
26-11-2007;09:00:00;Mon;D13;N;557
26-11-2007;09:00:00;Mon;D14;N;586
26-11-2007;09:00:00;Mon;D5;N;529
26-11-2007;09:00:00;Mon;D6;S;568
26-11-2007;09:00:00;Mon;D7;N;549
26-11-2007;09:00:00;Mon;D8;S;585
26-11-2007;09:00:00;Mon;D15;S;415
26-11-2007;09:00:00;Mon;D18;N;520
26-11-2007;09:15:00;Mon;D3;S;317
26-11-2007;09:15:00;Mon;D4;S;588
26-11-2007;09:15:00;Mon;D13;N;507
26-11-2007;09:15:00;Mon;D14;N;504
26-11-2007;09:15:00;Mon;D5;N;484
26-11-2007;09:15:00;Mon;D6;S;476
26-11-2007;09:15:00;Mon;D7;N;793
26-11-2007;09:15:00;Mon;D8;S;845
26-11-2007;09:15:00;Mon;D15;S;365
26-11-2007;09:15:00;Mon;D18;N;510
26-11-2007;09:30:00;Mon;D3;S;201
26-11-2007;09:30:00;Mon;D4;S;357
26-11-2007;09:30:00;Mon;D13;N;337
26-11-2007;09:30:00;Mon;D14;N;335
26-11-2007;09:30:00;Mon;D5;N;393
26-11-2007;09:30:00;Mon;D6;S;383
26-11-2007;09:30:00;Mon;D7;N;854
26-11-2007;09:30:00;Mon;D8;S;910
26-11-2007;09:30:00;Mon;D15;S;318
26-11-2007;09:30:00;Mon;D18;N;410
26-11-2007;09:45:00;Mon;D3;S;204
26-11-2007;09:45:00;Mon;D4;S;345
26-11-2007;09:45:00;Mon;D13;N;336
26-11-2007;09:45:00;Mon;D14;N;332
26-11-2007;09:45:00;Mon;D5;N;383
26-11-2007;09:45:00;Mon;D6;S;323
26-11-2007;09:45:00;Mon;D7;N;746
26-11-2007;09:45:00;Mon;D8;S;754
26-11-2007;09:45:00;Mon;D15;S;273
26-11-2007;09:45:00;Mon;D18;N;381
26-11-2007;10:00:00;Mon;D3;S;198
26-11-2007;10:00:00;Mon;D4;S;357
26-11-2007;10:00:00;Mon;D13;N;345
26-11-2007;10:00:00;Mon;D14;N;345
26-11-2007;10:00:00;Mon;D5;N;407
26-11-2007;10:00:00;Mon;D6;S;353
26-11-2007;10:00:00;Mon;D7;N;412
26-11-2007;10:00:00;Mon;D8;S;341
26-11-2007;10:00:00;Mon;D15;S;285
26-11-2007;10:00:00;Mon;D18;N;448
26-11-2007;10:15:00;Mon;D3;S;173
26-11-2007;10:15:00;Mon;D4;S;309
26-11-2007;10:15:00;Mon;D13;N;320
26-11-2007;10:15:00;Mon;D14;N;300
26-11-2007;10:15:00;Mon;D5;N;357
26-11-2007;10:15:00;Mon;D6;S;298
26-11-2007;10:15:00;Mon;D7;N;351
26-11-2007;10:15:00;Mon;D8;S;304
26-11-2007;10:15:00;Mon;D15;S;275
26-11-2007;10:15:00;Mon;D18;N;403
26-11-2007;10:30:00;Mon;D3;S;202
26-11-2007;10:30:00;Mon;D4;S;334
26-11-2007;10:30:00;Mon;D13;N;307
26-11-2007;10:30:00;Mon;D14;N;287
26-11-2007;10:30:00;Mon;D5;N;345
26-11-2007;10:30:00;Mon;D6;S;324
26-11-2007;10:30:00;Mon;D7;N;342
26-11-2007;10:30:00;Mon;D8;S;334
26-11-2007;10:30:00;Mon;D15;S;289
26-11-2007;10:30:00;Mon;D18;N;373
26-11-2007;10:45:00;Mon;D3;S;199
26-11-2007;10:45:00;Mon;D4;S;333
26-11-2007;10:45:00;Mon;D13;N;292
26-11-2007;10:45:00;Mon;D14;N;293
26-11-2007;10:45:00;Mon;D5;N;338
26-11-2007;10:45:00;Mon;D6;S;310
26-11-2007;10:45:00;Mon;D7;N;345
26-11-2007;10:45:00;Mon;D8;S;308
26-11-2007;10:45:00;Mon;D15;S;267
26-11-2007;10:45:00;Mon;D18;N;353
26-11-2007;11:00:00;Mon;D3;S;204
26-11-2007;11:00:00;Mon;D4;S;327
26-11-2007;11:00:00;Mon;D13;N;314
26-11-2007;11:00:00;Mon;D14;N;308
26-11-2007;11:00:00;Mon;D5;N;366
26-11-2007;11:00:00;Mon;D6;S;317
26-11-2007;11:00:00;Mon;D7;N;365
26-11-2007;11:00:00;Mon;D8;S;348
26-11-2007;11:00:00;Mon;D15;S;271
26-11-2007;11:00:00;Mon;D18;N;384
26-11-2007;11:15:00;Mon;D3;S;192
26-11-2007;11:15:00;Mon;D4;S;329
26-11-2007;11:15:00;Mon;D13;N;285
26-11-2007;11:15:00;Mon;D14;N;261
26-11-2007;11:15:00;Mon;D5;N;341
26-11-2007;11:15:00;Mon;D6;S;319
26-11-2007;11:15:00;Mon;D7;N;338
26-11-2007;11:15:00;Mon;D8;S;334
26-11-2007;11:15:00;Mon;D15;S;304
26-11-2007;11:15:00;Mon;D18;N;395
26-11-2007;11:30:00;Mon;D3;S;189
26-11-2007;11:30:00;Mon;D4;S;326
26-11-2007;11:30:00;Mon;D13;N;301
26-11-2007;11:30:00;Mon;D14;N;273
26-11-2007;11:30:00;Mon;D5;N;305
26-11-2007;11:30:00;Mon;D6;S;313
26-11-2007;11:30:00;Mon;D7;N;327
26-11-2007;11:30:00;Mon;D8;S;335
26-11-2007;11:30:00;Mon;D15;S;279
26-11-2007;11:30:00;Mon;D18;N;371
26-11-2007;11:45:00;Mon;D3;S;195
26-11-2007;11:45:00;Mon;D4;S;315
26-11-2007;11:45:00;Mon;D13;N;268
26-11-2007;11:45:00;Mon;D14;N;225
26-11-2007;11:45:00;Mon;D5;N;318
26-11-2007;11:45:00;Mon;D6;S;295
26-11-2007;11:45:00;Mon;D7;N;313
26-11-2007;11:45:00;Mon;D8;S;315
26-11-2007;11:45:00;Mon;D15;S;266
26-11-2007;11:45:00;Mon;D18;N;367
26-11-2007;12:00:00;Mon;D3;S;204
26-11-2007;12:00:00;Mon;D4;S;344
26-11-2007;12:00:00;Mon;D13;N;258
26-11-2007;12:00:00;Mon;D14;N;256
26-11-2007;12:00:00;Mon;D5;N;314
26-11-2007;12:00:00;Mon;D6;S;335
26-11-2007;12:00:00;Mon;D7;N;334
26-11-2007;12:00:00;Mon;D8;S;352
26-11-2007;12:00:00;Mon;D15;S;326
26-11-2007;12:00:00;Mon;D18;N;358
26-11-2007;12:15:00;Mon;D3;S;203
26-11-2007;12:15:00;Mon;D4;S;347
26-11-2007;12:15:00;Mon;D13;N;279
26-11-2007;12:15:00;Mon;D14;N;280
26-11-2007;12:15:00;Mon;D5;N;319
26-11-2007;12:15:00;Mon;D6;S;342
26-11-2007;12:15:00;Mon;D7;N;334
26-11-2007;12:15:00;Mon;D8;S;351
26-11-2007;12:15:00;Mon;D15;S;332
26-11-2007;12:15:00;Mon;D18;N;389
26-11-2007;12:30:00;Mon;D3;S;219
26-11-2007;12:30:00;Mon;D4;S;366
26-11-2007;12:30:00;Mon;D13;N;311
26-11-2007;12:30:00;Mon;D14;N;276
26-11-2007;12:30:00;Mon;D5;N;358
26-11-2007;12:30:00;Mon;D6;S;353
26-11-2007;12:30:00;Mon;D7;N;380
26-11-2007;12:30:00;Mon;D8;S;360
26-11-2007;12:30:00;Mon;D15;S;303
26-11-2007;12:30:00;Mon;D18;N;414
26-11-2007;12:45:00;Mon;D3;S;231
26-11-2007;12:45:00;Mon;D4;S;355
26-11-2007;12:45:00;Mon;D13;N;287
26-11-2007;12:45:00;Mon;D14;N;269
26-11-2007;12:45:00;Mon;D5;N;336
26-11-2007;12:45:00;Mon;D6;S;353
26-11-2007;12:45:00;Mon;D7;N;344
26-11-2007;12:45:00;Mon;D8;S;348
26-11-2007;12:45:00;Mon;D15;S;318
26-11-2007;12:45:00;Mon;D18;N;361
26-11-2007;13:00:00;Mon;D3;S;221
26-11-2007;13:00:00;Mon;D4;S;371
26-11-2007;13:00:00;Mon;D13;N;276
26-11-2007;13:00:00;Mon;D14;N;240
26-11-2007;13:00:00;Mon;D5;N;312
26-11-2007;13:00:00;Mon;D6;S;356
26-11-2007;13:00:00;Mon;D7;N;343
26-11-2007;13:00:00;Mon;D8;S;352
26-11-2007;13:00:00;Mon;D15;S;286
26-11-2007;13:00:00;Mon;D18;N;362
26-11-2007;13:15:00;Mon;D3;S;199
26-11-2007;13:15:00;Mon;D4;S;329
26-11-2007;13:15:00;Mon;D13;N;256
26-11-2007;13:15:00;Mon;D14;N;224
26-11-2007;13:15:00;Mon;D5;N;313
26-11-2007;13:15:00;Mon;D6;S;340
26-11-2007;13:15:00;Mon;D7;N;341
26-11-2007;13:15:00;Mon;D8;S;344
26-11-2007;13:15:00;Mon;D15;S;288
26-11-2007;13:15:00;Mon;D18;N;366
26-11-2007;13:30:00;Mon;D3;S;219
26-11-2007;13:30:00;Mon;D4;S;353
26-11-2007;13:30:00;Mon;D13;N;287
26-11-2007;13:30:00;Mon;D14;N;235
26-11-2007;13:30:00;Mon;D5;N;307
26-11-2007;13:30:00;Mon;D6;S;343
26-11-2007;13:30:00;Mon;D7;N;302
26-11-2007;13:30:00;Mon;D8;S;354
26-11-2007;13:30:00;Mon;D15;S;304
26-11-2007;13:30:00;Mon;D18;N;349
26-11-2007;13:45:00;Mon;D3;S;214
26-11-2007;13:45:00;Mon;D4;S;379
26-11-2007;13:45:00;Mon;D13;N;300
26-11-2007;13:45:00;Mon;D14;N;283
26-11-2007;13:45:00;Mon;D5;N;369
26-11-2007;13:45:00;Mon;D6;S;366
26-11-2007;13:45:00;Mon;D7;N;381
26-11-2007;13:45:00;Mon;D8;S;370
26-11-2007;13:45:00;Mon;D15;S;335
26-11-2007;13:45:00;Mon;D18;N;406
26-11-2007;14:00:00;Mon;D3;S;202
26-11-2007;14:00:00;Mon;D4;S;362
26-11-2007;14:00:00;Mon;D13;N;315
26-11-2007;14:00:00;Mon;D14;N;253
26-11-2007;14:00:00;Mon;D5;N;392
26-11-2007;14:00:00;Mon;D6;S;360
26-11-2007;14:00:00;Mon;D7;N;393
26-11-2007;14:00:00;Mon;D8;S;365
26-11-2007;14:00:00;Mon;D15;S;351
26-11-2007;14:00:00;Mon;D18;N;450
26-11-2007;14:15:00;Mon;D3;S;200
26-11-2007;14:15:00;Mon;D4;S;382
26-11-2007;14:15:00;Mon;D13;N;342
26-11-2007;14:15:00;Mon;D14;N;297
26-11-2007;14:15:00;Mon;D5;N;395
26-11-2007;14:15:00;Mon;D6;S;360
26-11-2007;14:15:00;Mon;D7;N;406
26-11-2007;14:15:00;Mon;D8;S;386
26-11-2007;14:15:00;Mon;D15;S;343
26-11-2007;14:15:00;Mon;D18;N;440
26-11-2007;14:30:00;Mon;D3;S;229
26-11-2007;14:30:00;Mon;D4;S;451
26-11-2007;14:30:00;Mon;D13;N;278
26-11-2007;14:30:00;Mon;D14;N;254
26-11-2007;14:30:00;Mon;D5;N;370
26-11-2007;14:30:00;Mon;D6;S;429
26-11-2007;14:30:00;Mon;D7;N;365
26-11-2007;14:30:00;Mon;D8;S;441
26-11-2007;14:30:00;Mon;D15;S;383
26-11-2007;14:30:00;Mon;D18;N;461
26-11-2007;14:45:00;Mon;D3;S;243
26-11-2007;14:45:00;Mon;D4;S;460
26-11-2007;14:45:00;Mon;D13;N;331
26-11-2007;14:45:00;Mon;D14;N;315
26-11-2007;14:45:00;Mon;D5;N;355
26-11-2007;14:45:00;Mon;D6;S;418
26-11-2007;14:45:00;Mon;D7;N;360
26-11-2007;14:45:00;Mon;D8;S;446
26-11-2007;14:45:00;Mon;D15;S;400
26-11-2007;14:45:00;Mon;D18;N;430
26-11-2007;15:00:00;Mon;D3;S;242
26-11-2007;15:00:00;Mon;D4;S;471
26-11-2007;15:00:00;Mon;D13;N;371
26-11-2007;15:00:00;Mon;D14;N;311
26-11-2007;15:00:00;Mon;D5;N;445
26-11-2007;15:00:00;Mon;D6;S;461
26-11-2007;15:00:00;Mon;D7;N;446
26-11-2007;15:00:00;Mon;D8;S;485
26-11-2007;15:00:00;Mon;D15;S;412
26-11-2007;15:00:00;Mon;D18;N;508
26-11-2007;15:15:00;Mon;D3;S;295
26-11-2007;15:15:00;Mon;D4;S;556
26-11-2007;15:15:00;Mon;D13;N;464
26-11-2007;15:15:00;Mon;D14;N;381
26-11-2007;15:15:00;Mon;D5;N;530
26-11-2007;15:15:00;Mon;D6;S;494
26-11-2007;15:15:00;Mon;D7;N;518
26-11-2007;15:15:00;Mon;D8;S;542
26-11-2007;15:15:00;Mon;D15;S;514
26-11-2007;15:15:00;Mon;D18;N;603
26-11-2007;15:30:00;Mon;D3;S;221
26-11-2007;15:30:00;Mon;D4;S;480
26-11-2007;15:30:00;Mon;D13;N;481
26-11-2007;15:30:00;Mon;D14;N;399
26-11-2007;15:30:00;Mon;D5;N;522
26-11-2007;15:30:00;Mon;D6;S;487
26-11-2007;15:30:00;Mon;D7;N;542
26-11-2007;15:30:00;Mon;D8;S;506
26-11-2007;15:30:00;Mon;D15;S;492
26-11-2007;15:30:00;Mon;D18;N;622
26-11-2007;15:45:00;Mon;D3;S;234
26-11-2007;15:45:00;Mon;D4;S;477
26-11-2007;15:45:00;Mon;D13;N;430
26-11-2007;15:45:00;Mon;D14;N;369
26-11-2007;15:45:00;Mon;D5;N;510
26-11-2007;15:45:00;Mon;D6;S;492
26-11-2007;15:45:00;Mon;D7;N;507
26-11-2007;15:45:00;Mon;D8;S;505
26-11-2007;15:45:00;Mon;D15;S;459
26-11-2007;15:45:00;Mon;D18;N;621
26-11-2007;16:00:00;Mon;D3;S;195
26-11-2007;16:00:00;Mon;D4;S;456
26-11-2007;16:00:00;Mon;D13;N;442
26-11-2007;16:00:00;Mon;D14;N;399
26-11-2007;16:00:00;Mon;D5;N;491
26-11-2007;16:00:00;Mon;D6;S;440
26-11-2007;16:00:00;Mon;D7;N;499
26-11-2007;16:00:00;Mon;D8;S;453
26-11-2007;16:00:00;Mon;D15;S;428
26-11-2007;16:00:00;Mon;D18;N;570
26-11-2007;16:15:00;Mon;D3;S;231
26-11-2007;16:15:00;Mon;D4;S;485
26-11-2007;16:15:00;Mon;D13;N;470
26-11-2007;16:15:00;Mon;D14;N;401
26-11-2007;16:15:00;Mon;D5;N;482
26-11-2007;16:15:00;Mon;D6;S;470
26-11-2007;16:15:00;Mon;D7;N;511
26-11-2007;16:15:00;Mon;D8;S;490
26-11-2007;16:15:00;Mon;D15;S;475
26-11-2007;16:15:00;Mon;D18;N;476
26-11-2007;16:30:00;Mon;D3;S;270
26-11-2007;16:30:00;Mon;D4;S;551
26-11-2007;16:30:00;Mon;D13;N;493
26-11-2007;16:30:00;Mon;D14;N;457
26-11-2007;16:30:00;Mon;D5;N;575
26-11-2007;16:30:00;Mon;D6;S;562
26-11-2007;16:30:00;Mon;D7;N;534
26-11-2007;16:30:00;Mon;D8;S;587
26-11-2007;16:30:00;Mon;D15;S;561
26-11-2007;16:30:00;Mon;D18;N;664
26-11-2007;16:45:00;Mon;D3;S;271
26-11-2007;16:45:00;Mon;D4;S;525
26-11-2007;16:45:00;Mon;D13;N;436
26-11-2007;16:45:00;Mon;D14;N;414
26-11-2007;16:45:00;Mon;D5;N;568
26-11-2007;16:45:00;Mon;D6;S;497
26-11-2007;16:45:00;Mon;D7;N;541
26-11-2007;16:45:00;Mon;D8;S;520
26-11-2007;16:45:00;Mon;D15;S;493
26-11-2007;16:45:00;Mon;D18;N;622
26-11-2007;17:00:00;Mon;D3;S;232
26-11-2007;17:00:00;Mon;D4;S;428
26-11-2007;17:00:00;Mon;D13;N;395
26-11-2007;17:00:00;Mon;D14;N;381
26-11-2007;17:00:00;Mon;D5;N;500
26-11-2007;17:00:00;Mon;D6;S;454
26-11-2007;17:00:00;Mon;D7;N;507
26-11-2007;17:00:00;Mon;D8;S;482
26-11-2007;17:00:00;Mon;D15;S;435
26-11-2007;17:00:00;Mon;D18;N;544
26-11-2007;17:15:00;Mon;D3;S;202
26-11-2007;17:15:00;Mon;D4;S;360
26-11-2007;17:15:00;Mon;D13;N;447
26-11-2007;17:15:00;Mon;D14;N;388
26-11-2007;17:15:00;Mon;D5;N;569
26-11-2007;17:15:00;Mon;D6;S;362
26-11-2007;17:15:00;Mon;D7;N;561
26-11-2007;17:15:00;Mon;D8;S;387
26-11-2007;17:15:00;Mon;D15;S;351
26-11-2007;17:15:00;Mon;D18;N;601
26-11-2007;17:30:00;Mon;D3;S;183
26-11-2007;17:30:00;Mon;D4;S;334
26-11-2007;17:30:00;Mon;D13;N;398
26-11-2007;17:30:00;Mon;D14;N;343
26-11-2007;17:30:00;Mon;D5;N;509
26-11-2007;17:30:00;Mon;D6;S;343
26-11-2007;17:30:00;Mon;D7;N;524
26-11-2007;17:30:00;Mon;D8;S;366
26-11-2007;17:30:00;Mon;D15;S;298
26-11-2007;17:30:00;Mon;D18;N;536
26-11-2007;17:45:00;Mon;D3;S;149
26-11-2007;17:45:00;Mon;D4;S;283
26-11-2007;17:45:00;Mon;D13;N;348
26-11-2007;17:45:00;Mon;D14;N;292
26-11-2007;17:45:00;Mon;D5;N;442
26-11-2007;17:45:00;Mon;D6;S;280
26-11-2007;17:45:00;Mon;D7;N;469
26-11-2007;17:45:00;Mon;D8;S;310
26-11-2007;17:45:00;Mon;D15;S;265
26-11-2007;17:45:00;Mon;D18;N;461
26-11-2007;18:00:00;Mon;D3;S;140
26-11-2007;18:00:00;Mon;D4;S;253
26-11-2007;18:00:00;Mon;D13;N;291
26-11-2007;18:00:00;Mon;D14;N;240
26-11-2007;18:00:00;Mon;D5;N;352
26-11-2007;18:00:00;Mon;D6;S;259
26-11-2007;18:00:00;Mon;D7;N;379
26-11-2007;18:00:00;Mon;D8;S;315
26-11-2007;18:00:00;Mon;D15;S;231
26-11-2007;18:00:00;Mon;D18;N;370
26-11-2007;18:15:00;Mon;D3;S;123
26-11-2007;18:15:00;Mon;D4;S;226
26-11-2007;18:15:00;Mon;D13;N;255
26-11-2007;18:15:00;Mon;D14;N;203
26-11-2007;18:15:00;Mon;D5;N;299
26-11-2007;18:15:00;Mon;D6;S;223
26-11-2007;18:15:00;Mon;D7;N;336
26-11-2007;18:15:00;Mon;D8;S;275
26-11-2007;18:15:00;Mon;D15;S;218
26-11-2007;18:15:00;Mon;D18;N;340
26-11-2007;18:30:00;Mon;D3;S;124
26-11-2007;18:30:00;Mon;D4;S;186
26-11-2007;18:30:00;Mon;D13;N;210
26-11-2007;18:30:00;Mon;D14;N;171
26-11-2007;18:30:00;Mon;D5;N;215
26-11-2007;18:30:00;Mon;D6;S;187
26-11-2007;18:30:00;Mon;D7;N;235
26-11-2007;18:30:00;Mon;D8;S;213
26-11-2007;18:30:00;Mon;D15;S;176
26-11-2007;18:30:00;Mon;D18;N;265
26-11-2007;18:45:00;Mon;D3;S;104
26-11-2007;18:45:00;Mon;D4;S;160
26-11-2007;18:45:00;Mon;D13;N;159
26-11-2007;18:45:00;Mon;D14;N;141
26-11-2007;18:45:00;Mon;D5;N;205
26-11-2007;18:45:00;Mon;D6;S;169
26-11-2007;18:45:00;Mon;D7;N;232
26-11-2007;18:45:00;Mon;D8;S;175
26-11-2007;18:45:00;Mon;D15;S;160
26-11-2007;18:45:00;Mon;D18;N;241
26-11-2007;19:00:00;Mon;D3;S;93
26-11-2007;19:00:00;Mon;D4;S;152
26-11-2007;19:00:00;Mon;D13;N;178
26-11-2007;19:00:00;Mon;D14;N;142
26-11-2007;19:00:00;Mon;D5;N;183
26-11-2007;19:00:00;Mon;D6;S;143
26-11-2007;19:00:00;Mon;D7;N;214
26-11-2007;19:00:00;Mon;D8;S;174
26-11-2007;19:00:00;Mon;D15;S;133
26-11-2007;19:00:00;Mon;D18;N;209
26-11-2007;19:15:00;Mon;D3;S;85
26-11-2007;19:15:00;Mon;D4;S;132
26-11-2007;19:15:00;Mon;D13;N;109
26-11-2007;19:15:00;Mon;D14;N;92
26-11-2007;19:15:00;Mon;D5;N;150
26-11-2007;19:15:00;Mon;D6;S;155
26-11-2007;19:15:00;Mon;D7;N;162
26-11-2007;19:15:00;Mon;D8;S;166
26-11-2007;19:15:00;Mon;D15;S;126
26-11-2007;19:15:00;Mon;D18;N;183
26-11-2007;19:30:00;Mon;D3;S;87
26-11-2007;19:30:00;Mon;D4;S;143
26-11-2007;19:30:00;Mon;D13;N;130
26-11-2007;19:30:00;Mon;D14;N;112
26-11-2007;19:30:00;Mon;D5;N;159
26-11-2007;19:30:00;Mon;D6;S;126
26-11-2007;19:30:00;Mon;D7;N;162
26-11-2007;19:30:00;Mon;D8;S;145
26-11-2007;19:30:00;Mon;D15;S;116
26-11-2007;19:30:00;Mon;D18;N;189
26-11-2007;19:45:00;Mon;D3;S;55
26-11-2007;19:45:00;Mon;D4;S;113
26-11-2007;19:45:00;Mon;D13;N;91
26-11-2007;19:45:00;Mon;D14;N;60
26-11-2007;19:45:00;Mon;D5;N;129
26-11-2007;19:45:00;Mon;D6;S;118
26-11-2007;19:45:00;Mon;D7;N;122
26-11-2007;19:45:00;Mon;D8;S;123
26-11-2007;19:45:00;Mon;D15;S;112
26-11-2007;19:45:00;Mon;D18;N;151
26-11-2007;20:00:00;Mon;D3;S;74
26-11-2007;20:00:00;Mon;D4;S;114
26-11-2007;20:00:00;Mon;D13;N;100
26-11-2007;20:00:00;Mon;D14;N;83
26-11-2007;20:00:00;Mon;D5;N;117
26-11-2007;20:00:00;Mon;D6;S;111
26-11-2007;20:00:00;Mon;D7;N;140
26-11-2007;20:00:00;Mon;D8;S;124
26-11-2007;20:00:00;Mon;D15;S;104
26-11-2007;20:00:00;Mon;D18;N;130
26-11-2007;20:15:00;Mon;D3;S;65
26-11-2007;20:15:00;Mon;D4;S;107
26-11-2007;20:15:00;Mon;D13;N;111
26-11-2007;20:15:00;Mon;D14;N;74
26-11-2007;20:15:00;Mon;D5;N;123
26-11-2007;20:15:00;Mon;D6;S;119
26-11-2007;20:15:00;Mon;D7;N;149
26-11-2007;20:15:00;Mon;D8;S;123
26-11-2007;20:15:00;Mon;D15;S;80
26-11-2007;20:15:00;Mon;D18;N;167
26-11-2007;20:30:00;Mon;D3;S;64
26-11-2007;20:30:00;Mon;D4;S;80
26-11-2007;20:30:00;Mon;D13;N;80
26-11-2007;20:30:00;Mon;D14;N;65
26-11-2007;20:30:00;Mon;D5;N;101
26-11-2007;20:30:00;Mon;D6;S;90
26-11-2007;20:30:00;Mon;D7;N;118
26-11-2007;20:30:00;Mon;D8;S;96
26-11-2007;20:30:00;Mon;D15;S;64
26-11-2007;20:30:00;Mon;D18;N;144
26-11-2007;20:45:00;Mon;D3;S;63
26-11-2007;20:45:00;Mon;D4;S;77
26-11-2007;20:45:00;Mon;D13;N;66
26-11-2007;20:45:00;Mon;D14;N;64
26-11-2007;20:45:00;Mon;D5;N;80
26-11-2007;20:45:00;Mon;D6;S;88
26-11-2007;20:45:00;Mon;D7;N;95
26-11-2007;20:45:00;Mon;D8;S;95
26-11-2007;20:45:00;Mon;D15;S;62
26-11-2007;20:45:00;Mon;D18;N;114
26-11-2007;21:00:00;Mon;D3;S;50
26-11-2007;21:00:00;Mon;D4;S;85
26-11-2007;21:00:00;Mon;D13;N;56
26-11-2007;21:00:00;Mon;D14;N;55
26-11-2007;21:00:00;Mon;D5;N;84
26-11-2007;21:00:00;Mon;D6;S;105
26-11-2007;21:00:00;Mon;D7;N;100
26-11-2007;21:00:00;Mon;D8;S;107
26-11-2007;21:00:00;Mon;D15;S;72
26-11-2007;21:00:00;Mon;D18;N;144
26-11-2007;21:15:00;Mon;D3;S;67
26-11-2007;21:15:00;Mon;D4;S;84
26-11-2007;21:15:00;Mon;D13;N;61
26-11-2007;21:15:00;Mon;D14;N;45
26-11-2007;21:15:00;Mon;D5;N;77
26-11-2007;21:15:00;Mon;D6;S;88
26-11-2007;21:15:00;Mon;D7;N;82
26-11-2007;21:15:00;Mon;D8;S;89
26-11-2007;21:15:00;Mon;D15;S;69
26-11-2007;21:15:00;Mon;D18;N;99
26-11-2007;21:30:00;Mon;D3;S;50
26-11-2007;21:30:00;Mon;D4;S;80
26-11-2007;21:30:00;Mon;D13;N;59
